传染病名,年份,地区,发病数,死亡数,发病率(每10万人),死亡率
肺结核,2009,江苏省,44623,194,58.1234,0.2527
肺结核,2010,江苏省,41663,137,53.9327,0.1773
肺结核,2011,江苏省,38301,112,48.6919,0.1424
肺结核,2012,江苏省,37405,113,47.3553,0.1431
肺结核,2013,江苏省,34951,95,44.1301,0.1199
肺结核,2014,江苏省,33264,99,41.8969,0.1247
肺结核,2015,江苏省,31456,92,39.5173,0.1156
肺结核,2016,江苏省,28655,96,35.9985,0.1206
肺结核,2004,新疆,26421,32,142.017,0.172
肺结核,2007,新疆,40998,245,199.99,1.1951
肺结核,2008,新疆,42514,169,202.931,0.8067
肺结核,2009,新疆,39708,212,186.353,0.9949
肺结核,2010,新疆,35501,169,164.46,0.7829
肺结核,2011,新疆,34432,142,157.83,0.6509
肺结核,2012,新疆,40014,141,181.165,0.6384
肺结核,2013,新疆,38567,249,172.731,1.1152
肺结核,2014,新疆,39851,215,175.997,0.9495
肺结核,2015,新疆,42413,268,184.527,1.166
肺结核,2016,新疆,43816,312,190.631,1.3574
肺结核,2005,新疆,40633,142,204.454,0.7145
肺结核,2006,新疆,38712,175,192.596,0.8706
肺结核,2004,建设兵团,81,0,3.1863,0
肺结核,2005,建设兵团,2433,17,95.7056,0.6687
肺结核,2006,建设兵团,2094,8,81.4863,0.3113
肺结核,2007,建设兵团,2400,11,93.0436,0.4264
肺结核,2008,建设兵团,2486,26,96.1802,1.0059
肺结核,2009,建设兵团,2526,20,98.1704,0.7773
肺结核,2010,建设兵团,2207,6,85.7705,0.2332
肺结核,2011,建设兵团,2272,6,88.2963,0.2332
肺结核,2012,建设兵团,2262,15,86.5432,0.5739
肺结核,2013,建设兵团,2128,7,80.3432,0.2643
肺结核,2014,建设兵团,1935,5,71.6288,0.1851
肺结核,2015,建设兵团,1661,5,60.7786,0.183
肺结核,2016,建设兵团,1611,8,58.9491,0.2927
肺结核,2004,广西省,58087,105,119.623,0.2162
肺结核,2004,广东省,60268,106,75.7686,0.1333
肺结核,2005,广东省,87753,202,96.1159,0.2213
肺结核,2006,广东省,87546,188,95.2207,0.2045
肺结核,2007,广东省,95361,213,102.494,0.2289
肺结核,2008,广东省,99596,183,105.404,0.1937
肺结核,2009,广东省,104702,192,109.704,0.2012
肺结核,2010,广东省,95911,178,99.5134,0.1847
肺结核,2011,广东省,86913,174,83.3274,0.1668
肺结核,2012,广东省,82010,134,78.0676,0.1276
肺结核,2013,广东省,77509,97,73.1631,0.0916
肺结核,2014,广东省,81498,109,76.5671,0.1024
肺结核,2015,广东省,79485,102,74.1188,0.0951
肺结核,2016,广东省,77920,95,72.6595,0.0886
肺结核,2005,广西省,67331,230,145.666,0.4976
肺结核,2006,广西省,59289,282,127.23,0.6052
肺结核,2007,广西省,61273,295,129.843,0.6251
肺结核,2008,广西省,62654,272,131.405,0.5705
肺结核,2009,广西省,49350,311,102.471,0.6458
肺结核,2010,广西省,47110,202,97.014,0.416
肺结核,2011,广西省,45524,201,98.9082,0.4367
肺结核,2012,广西省,47031,131,101.251,0.282
肺结核,2013,广西省,45405,145,96.9778,0.3097
肺结核,2014,广西省,47497,114,100.651,0.2416
肺结核,2015,广西省,45835,114,96.4136,0.2398
肺结核,2016,广西省,41375,137,87.032,0.2882
肺结核,2004,山西省,18272,13,55.131,0.0392
肺结核,2005,山西省,29455,34,88.3228,0.102
肺结核,2006,山西省,23860,44,71.1177,0.1311
肺结核,2007,山西省,23940,26,70.9335,0.077
肺结核,2008,山西省,25505,30,75.1697,0.0884
肺结核,2009,山西省,24235,33,71.0577,0.0968
肺结核,2010,山西省,23849,32,69.5843,0.0934
肺结核,2011,山西省,23149,23,64.8212,0.0644
肺结核,2012,山西省,20989,16,58.4118,0.0445
肺结核,2013,山西省,18999,17,52.6167,0.0471
肺结核,2014,山西省,16817,18,46.3304,0.0496
肺结核,2015,山西省,15439,26,42.3223,0.0713
肺结核,2016,山西省,14160,31,38.8162,0.085
肺结核,2004,山东省,30643,21,33.4216,0.0229
肺结核,2005,山东省,43015,109,46.7839,0.1186
肺结核,2006,山东省,39065,107,42.2416,0.1157
肺结核,2007,山东省,40707,143,43.7287,0.1536
肺结核,2008,山东省,42358,111,45.2205,0.1185
肺结核,2009,山东省,43102,151,45.7693,0.1603
肺结核,2010,山东省,40234,120,42.4844,0.1267
肺结核,2011,山东省,36556,112,38.1615,0.1169
肺结核,2012,山东省,36908,97,38.297,0.1007
肺结核,2013,山东省,35971,95,37.1414,0.0981
肺结核,2014,山东省,34502,77,35.4471,0.0791
肺结核,2015,山东省,32361,101,33.0571,0.1032
肺结核,2016,山东省,30311,99,30.963,0.1011
肺结核,2004,安徽省,34414,23,53.412,0.0357
肺结核,2005,安徽省,59523,89,97.8628,0.1463
肺结核,2006,安徽省,52404,81,85.6274,0.1324
肺结核,2007,安徽省,54157,98,88.6367,0.1604
肺结核,2008,安徽省,54147,79,88.5044,0.1291
肺结核,2009,安徽省,44265,137,72.1519,0.2233
肺结核,2010,安徽省,39539,82,64.4902,0.1337
肺结核,2011,安徽省,37315,96,62.7142,0.1613
肺结核,2012,安徽省,38669,112,64.7939,0.1877
肺结核,2013,安徽省,37664,90,62.8991,0.1503
肺结核,2014,安徽省,37290,95,61.8428,0.1576
肺结核,2015,安徽省,35550,90,58.4425,0.148
肺结核,2016,安徽省,34878,136,57.3378,0.2236
肺结核,2004,宁夏,3859,0,66.0841,0
肺结核,2005,宁夏,3897,9,66.1039,0.1527
肺结核,2006,宁夏,4581,9,76.8625,0.151
肺结核,2007,宁夏,4207,10,69.6524,0.1656
肺结核,2008,宁夏,3631,8,59.5248,0.1311
肺结核,2009,宁夏,3454,10,57.0357,0.1651
肺结核,2010,宁夏,3588,9,57.3893,0.144
肺结核,2011,宁夏,3039,6,48.2277,0.0952
肺结核,2012,宁夏,2941,7,45.9926,0.1095
肺结核,2013,宁夏,2886,8,44.5928,0.1236
肺结核,2014,宁夏,3326,8,50.8415,0.1223
肺结核,2015,宁夏,2794,12,42.2348,0.1814
肺结核,2016,宁夏,2674,7,40.4208,0.1058
肺结核,2004,天津市,2906,15,31.2717,0.1614
肺结核,2005,天津市,3952,41,37.9448,0.3937
肺结核,2006,天津市,3811,14,36.5387,0.1342
肺结核,2007,天津市,3852,13,35.8325,0.1209
肺结核,2008,天津市,3789,8,33.982,0.0717
肺结核,2009,天津市,3165,19,26.9133,0.1616
肺结核,2010,天津市,3137,35,25.5423,0.285
肺结核,2011,天津市,3453,23,26.688,0.1778
肺结核,2012,天津市,3307,29,24.4135,0.2141
肺结核,2013,天津市,3148,23,22.2765,0.1628
肺结核,2014,天津市,3132,23,21.2741,0.1562
肺结核,2015,天津市,2961,23,19.5212,0.1516
肺结核,2016,天津市,3271,10,21.565,0.0659
肺结核,2004,四川省,74103,91,85.0401,0.1044
肺结核,2005,四川省,91711,219,112.003,0.2675
肺结核,2006,四川省,81470,244,99.2086,0.2971
肺结核,2007,四川省,83964,199,102.784,0.2436
肺结核,2008,四川省,77834,178,95.7721,0.219
肺结核,2009,四川省,70998,233,86.7669,0.2848
肺结核,2010,四川省,66902,223,81.7374,0.2724
肺结核,2011,四川省,63404,214,78.8429,0.2661
肺结核,2012,四川省,62731,196,77.9267,0.2435
肺结核,2013,四川省,60855,169,75.351,0.2093
肺结核,2014,四川省,56489,146,69.6793,0.1801
肺结核,2015,四川省,54645,113,67.1298,0.1388
肺结核,2016,四川省,53865,157,66.1716,0.1929
肺结核,2004,吉林省,22819,27,85.6161,0.1013
肺结核,2005,吉林省,27111,67,100.076,0.2473
肺结核,2006,吉林省,22694,64,83.5567,0.2356
肺结核,2007,吉林省,19761,61,72.5707,0.224
肺结核,2008,吉林省,21962,51,80.447,0.1868
肺结核,2009,吉林省,23891,60,87.385,0.2195
肺结核,2010,吉林省,22954,70,83.7873,0.2555
肺结核,2011,吉林省,21404,81,77.9386,0.2949
肺结核,2012,吉林省,19246,41,70.0005,0.1491
肺结核,2013,吉林省,17062,41,62.0346,0.1491
肺结核,2014,吉林省,16688,22,60.6554,0.08
肺结核,2015,吉林省,15537,34,56.4493,0.1235
肺结核,2016,吉林省,13700,27,49.7751,0.0981
肺结核,2004,北京市,7164,18,48.3597,0.1215
肺结核,2005,北京市,8805,17,57.3114,0.1107
肺结核,2006,北京市,7889,21,51.2933,0.1365
肺结核,2007,北京市,8215,19,51.9603,0.1202
肺结核,2008,北京市,9576,13,58.64,0.0796
肺结核,2009,北京市,8029,21,47.3687,0.1239
肺结核,2010,北京市,8021,34,45.7037,0.1937
肺结核,2011,北京市,8099,31,41.2949,0.1581
肺结核,2012,北京市,8219,25,40.7163,0.1238
肺结核,2013,北京市,7428,22,35.8962,0.1063
肺结核,2014,北京市,7271,16,34.3815,0.0757
肺结核,2015,北京市,6879,18,31.9716,0.0837
肺结核,2016,北京市,6731,28,31.2837,0.1301
肺结核,2004,内蒙古,18521,24,77.6774,0.1007
肺结核,2005,内蒙古,25703,99,108.222,0.4168
肺结核,2006,内蒙古,21487,82,90.0542,0.3437
肺结核,2007,内蒙古,21711,92,90.5753,0.3838
肺结核,2008,内蒙古,21190,69,88.108,0.2869
肺结核,2009,内蒙古,19804,67,82.0472,0.2776
肺结核,2010,内蒙古,17941,44,74.073,0.1817
肺结核,2011,内蒙古,16443,33,66.5538,0.1336
肺结核,2012,内蒙古,16723,39,67.385,0.1571
肺结核,2013,内蒙古,14408,27,57.8669,0.1084
肺结核,2014,内蒙古,12273,26,49.139,0.1041
肺结核,2015,内蒙古,11950,39,47.7082,0.1557
肺结核,2016,内蒙古,12129,19,48.4228,0.0759
肺结核,2004,全国,970279,1435,74.6437,0.1104
肺结核,2005,全国,1259309,3402,96.8789,0.2617
肺结核,2006,全国,1127571,3339,86.2347,0.2554
肺结核,2007,全国,1163959,3669,88.5493,0.2791
肺结核,2008,全国,1169540,2802,88.515,0.2121
肺结核,2009,全国,1076938,3783,81.0935,0.2849
肺结核,2010,全国,991350,3000,74.2729,0.2248
肺结核,2011,全国,953275,2840,71.0916,0.2118
肺结核,2012,全国,951508,2662,70.6207,0.1976
肺结核,2013,全国,904434,2576,66.7952,0.1902
肺结核,2014,全国,889381,2240,65.6288,0.1653
肺结核,2015,全国,864015,2280,63.4155,0.1673
肺结核,2016,全国,836236,2465,61.3766,0.1809
肺结核,2004,云南省,23369,75,53.6682,0.1722
肺结核,2005,云南省,32538,153,73.7033,0.3466
肺结核,2006,云南省,26888,147,60.4237,0.3303
肺结核,2007,云南省,27847,145,62.1168,0.3234
肺结核,2008,云南省,28085,106,62.2176,0.2348
肺结核,2009,云南省,26937,125,59.2934,0.2751
肺结核,2010,云南省,25417,113,55.6049,0.2472
肺结核,2011,云南省,26665,136,58.0098,0.2959
肺结核,2012,云南省,27592,112,59.581,0.2418
肺结核,2013,云南省,26470,112,56.8148,0.2404
肺结核,2014,云南省,26251,71,56.0129,0.1515
肺结核,2015,云南省,25651,70,54.4157,0.1485
肺结核,2016,云南省,26304,74,55.8009,0.157
肺结核,2004,上海市,6784,96,50.7026,0.7175
肺结核,2005,上海市,6075,68,34.2004,0.3828
肺结核,2006,上海市,5757,68,32.3791,0.3825
肺结核,2007,上海市,7002,118,38.5785,0.6501
肺结核,2008,上海市,7163,83,38.5522,0.4467
肺结核,2009,上海市,6739,116,35.6852,0.6143
肺结核,2010,上海市,6595,92,34.3311,0.4789
肺结核,2011,上海市,6994,92,30.3833,0.3997
肺结核,2012,上海市,6966,73,29.6746,0.311
肺结核,2013,上海市,6965,83,29.2594,0.3487
肺结核,2014,上海市,6940,72,28.7353,0.2981
肺结核,2015,上海市,6685,57,27.5593,0.235
肺结核,2016,上海市,6589,54,27.1635,0.2226
乙脑,2016,陕西省,120,0,0.3179,0
乙脑,2016,重庆市,46,0,0.1538,0
乙脑,2016,贵州省,65,3,0.1853,0.0086
乙脑,2016,甘肃省,83,3,0.3204,0.0116
乙脑,2016,湖南省,45,1,0.0668,0.0015
乙脑,2016,湖北省,8,0,0.0138,0
乙脑,2016,海南省,2,0,0.0221,0
乙脑,2016,浙江省,15,0,0.0272,0
乙脑,2016,河南省,243,18,0.2575,0.0191
乙脑,2016,河北省,72,0,0.0975,0
乙脑,2016,江西省,5,0,0.011,0
乙脑,2016,江苏省,14,0,0.0176,0
乙脑,2016,新疆,1,0,0.0044,0
乙脑,2016,广东省,35,2,0.0326,0.0019
乙脑,2016,广西省,9,0,0.0189,0
乙脑,2016,山西省,102,7,0.2796,0.0192
乙脑,2016,山东省,116,1,0.1185,0.001
乙脑,2016,安徽省,33,4,0.0543,0.0066
乙脑,2016,四川省,118,3,0.145,0.0037
乙脑,2016,内蒙古,1,0,0.004,0
乙脑,2016,全国,1237,47,0.0908,0.0034
乙脑,2016,云南省,103,5,0.2185,0.0106
乙脑,2016,上海市,1,0,0.0041,0
乙脑,2015,陕西省,40,2,0.106,0.0053
乙脑,2015,重庆市,42,0,0.1404,0
乙脑,2015,辽宁省,1,0,0.0023,0
乙脑,2015,贵州省,51,1,0.1454,0.0029
乙脑,2015,福建省,3,0,0.0079,0
乙脑,2015,甘肃省,17,0,0.0656,0
乙脑,2015,湖南省,79,3,0.1173,0.0045
乙脑,2015,湖北省,6,0,0.0103,0
乙脑,2015,海南省,3,0,0.0332,0
乙脑,2015,浙江省,9,0,0.0163,0
乙脑,2015,河南省,46,0,0.0487,0
乙脑,2015,河北省,8,0,0.0108,0
乙脑,2015,江西省,6,0,0.0132,0
乙脑,2015,江苏省,4,0,0.005,0
乙脑,2015,广东省,29,2,0.027,0.0019
乙脑,2015,广西省,16,1,0.0337,0.0021
乙脑,2015,山西省,28,1,0.0768,0.0027
乙脑,2015,山东省,17,1,0.0174,0.001
乙脑,2015,安徽省,19,0,0.0312,0
乙脑,2015,四川省,99,2,0.1216,0.0025
乙脑,2015,北京市,1,0,0.0046,0
乙脑,2015,全国,624,19,0.0458,0.0014
乙脑,2015,云南省,98,6,0.2079,0.0127
乙脑,2015,上海市,2,0,0.0082,0
乙脑,2014,青海省,1,0,0.0173,0
乙脑,2014,陕西省,54,3,0.1435,0.008
乙脑,2014,重庆市,49,0,0.165,0
乙脑,2014,贵州省,64,1,0.1827,0.0029
乙脑,2014,福建省,20,1,0.053,0.0026
乙脑,2014,甘肃省,25,2,0.0968,0.0077
乙脑,2014,湖南省,57,3,0.0852,0.0045
乙脑,2014,湖北省,16,0,0.0276,0
乙脑,2014,海南省,2,0,0.0223,0
乙脑,2014,浙江省,23,3,0.0418,0.0055
乙脑,2014,河南省,47,1,0.0499,0.0011
乙脑,2014,河北省,19,0,0.0259,0
乙脑,2014,江西省,12,0,0.0265,0
乙脑,2014,江苏省,6,0,0.0076,0
乙脑,2014,广东省,33,0,0.031,0
乙脑,2014,广西省,21,1,0.0445,0.0021
乙脑,2014,山西省,8,0,0.022,0
乙脑,2014,山东省,24,0,0.0247,0
乙脑,2014,安徽省,29,2,0.0481,0.0033
乙脑,2014,四川省,157,5,0.1937,0.0062
乙脑,2014,北京市,1,0,0.0047,0
乙脑,2014,全国,858,29,0.0633,0.0021
乙脑,2014,云南省,189,7,0.4033,0.0149
乙脑,2014,上海市,1,0,0.0041,0
乙脑,2013,陕西省,153,3,0.4077,0.008
乙脑,2013,重庆市,127,3,0.4312,0.0102
乙脑,2013,贵州省,97,2,0.2784,0.0057
乙脑,2013,福建省,13,0,0.0347,0
乙脑,2013,甘肃省,34,2,0.1319,0.0078
乙脑,2013,湖南省,80,2,0.1205,0.003
乙脑,2013,湖北省,15,1,0.026,0.0017
乙脑,2013,海南省,2,0,0.0226,0
乙脑,2013,浙江省,73,2,0.1333,0.0037
乙脑,2013,河南省,109,2,0.1159,0.0021
乙脑,2013,河北省,234,2,0.3211,0.0027
乙脑,2013,江西省,11,0,0.0244,0
乙脑,2013,江苏省,28,0,0.0354,0
乙脑,2013,新疆,1,0,0.0045,0
乙脑,2013,广东省,51,5,0.0481,0.0047
乙脑,2013,广西省,15,0,0.032,0
乙脑,2013,山西省,98,2,0.2714,0.0055
乙脑,2013,山东省,409,11,0.4223,0.0114
乙脑,2013,安徽省,41,0,0.0685,0
乙脑,2013,天津市,18,2,0.1274,0.0142
乙脑,2013,四川省,368,14,0.4557,0.0173
乙脑,2013,北京市,13,1,0.0628,0.0048
乙脑,2013,内蒙古,2,0,0.008,0
乙脑,2013,全国,2178,64,0.1609,0.0047
乙脑,2013,云南省,184,10,0.3949,0.0215
乙脑,2013,上海市,2,0,0.0084,0
乙脑,2012,陕西省,64,4,0.171,0.0107
乙脑,2012,重庆市,176,0,0.6029,0
乙脑,2012,贵州省,156,8,0.4497,0.0231
乙脑,2012,福建省,9,0,0.0242,0
乙脑,2012,甘肃省,6,3,0.0234,0.0117
乙脑,2012,湖南省,152,1,0.2305,0.0015
乙脑,2012,湖北省,10,0,0.0174,0
乙脑,2012,海南省,11,1,0.1254,0.0114
乙脑,2012,浙江省,36,1,0.0659,0.0018
乙脑,2012,河南省,147,2,0.1566,0.0021
乙脑,2012,河北省,5,0,0.0069,0
乙脑,2012,江西省,28,1,0.0624,0.0022
乙脑,2012,江苏省,28,0,0.0354,0
乙脑,2012,广东省,61,3,0.0581,0.0029
乙脑,2012,广西省,71,4,0.1529,0.0086
乙脑,2012,山西省,18,1,0.0501,0.0028
乙脑,2012,山东省,50,1,0.0519,0.001
乙脑,2012,安徽省,84,1,0.1408,0.0017
乙脑,2012,四川省,328,12,0.4075,0.0149
乙脑,2012,全国,1763,59,0.1308,0.0044
乙脑,2012,云南省,315,16,0.6802,0.0345
乙脑,2012,上海市,8,0,0.0341,0
乙脑,2011,陕西省,29,2,0.0777,0.0054
乙脑,2011,重庆市,99,2,0.3432,0.0069
乙脑,2011,贵州省,217,10,0.6245,0.0288
乙脑,2011,福建省,28,0,0.0759,0
乙脑,2011,甘肃省,21,0,0.0821,0
乙脑,2011,湖南省,167,8,0.2542,0.0122
乙脑,2011,湖北省,12,0,0.021,0
乙脑,2011,海南省,11,0,0.1269,0
乙脑,2011,浙江省,61,2,0.1121,0.0037
乙脑,2011,河南省,135,8,0.1436,0.0085
乙脑,2011,河北省,3,1,0.0042,0.0014
乙脑,2011,江西省,22,0,0.0494,0
乙脑,2011,江苏省,15,0,0.0191,0
乙脑,2011,广东省,65,0,0.0623,0
乙脑,2011,广西省,51,0,0.1108,0
乙脑,2011,山西省,15,3,0.042,0.0084
乙脑,2011,山东省,33,0,0.0344,0
乙脑,2011,安徽省,49,0,0.0824,0
乙脑,2011,四川省,318,13,0.3954,0.0162
乙脑,2011,吉林省,1,0,0.0036,0
乙脑,2011,全国,1625,63,0.1212,0.0047
乙脑,2011,云南省,262,14,0.57,0.0305
乙脑,2011,上海市,11,0,0.0478,0
乙脑,2010,黑龙江省,2,0,0.0052,0
乙脑,2010,青海省,1,0,0.0179,0
乙脑,2010,陕西省,107,5,0.2837,0.0133
乙脑,2010,重庆市,165,3,0.5771,0.0105
乙脑,2010,贵州省,232,18,0.6108,0.0474
乙脑,2010,福建省,29,2,0.08,0.0055
乙脑,2010,甘肃省,34,0,0.129,0
乙脑,2010,湖南省,125,9,0.1951,0.014
乙脑,2010,湖北省,112,2,0.1958,0.0035
乙脑,2010,海南省,14,1,0.162,0.0116
乙脑,2010,浙江省,65,3,0.1255,0.0058
乙脑,2010,河南省,433,3,0.4564,0.0032
乙脑,2010,河北省,15,0,0.0213,0
乙脑,2010,江西省,32,0,0.0722,0
乙脑,2010,江苏省,55,3,0.0712,0.0039
乙脑,2010,新疆,1,0,0.0046,0
乙脑,2010,广东省,49,2,0.0508,0.0021
乙脑,2010,广西省,55,2,0.1133,0.0041
乙脑,2010,山西省,61,5,0.178,0.0146
乙脑,2010,山东省,201,7,0.2122,0.0074
乙脑,2010,安徽省,187,7,0.305,0.0114
乙脑,2010,宁夏,2,0,0.032,0
乙脑,2010,四川省,305,5,0.3726,0.0061
乙脑,2010,内蒙古,1,0,0.0041,0
乙脑,2010,全国,2541,92,0.1904,0.0069
乙脑,2010,云南省,252,15,0.5513,0.0328
乙脑,2010,上海市,6,0,0.0312,0
乙脑,2009,黑龙江省,3,0,0.0078,0
乙脑,2009,陕西省,162,2,0.4306,0.0053
乙脑,2009,重庆市,213,3,0.7503,0.0106
乙脑,2009,辽宁省,1,0,0.0023,0
乙脑,2009,贵州省,633,35,1.6707,0.0924
乙脑,2009,西藏,1,0,0.0348,0
乙脑,2009,福建省,45,1,0.1239,0.0028
乙脑,2009,甘肃省,54,4,0.2055,0.0152
乙脑,2009,湖南省,170,5,0.2663,0.0078
乙脑,2009,湖北省,127,5,0.2224,0.0088
乙脑,2009,海南省,11,0,0.1288,0
乙脑,2009,浙江省,109,3,0.2129,0.0059
乙脑,2009,河南省,764,38,0.8103,0.0403
乙脑,2009,河北省,13,2,0.0186,0.0029
乙脑,2009,江西省,54,5,0.1227,0.0114
乙脑,2009,江苏省,64,3,0.0834,0.0039
乙脑,2009,新疆,2,0,0.0094,0
乙脑,2009,广东省,81,3,0.0849,0.0031
乙脑,2009,广西省,119,7,0.2471,0.0145
乙脑,2009,山西省,53,7,0.1554,0.0205
乙脑,2009,山东省,131,7,0.1391,0.0074
乙脑,2009,安徽省,213,6,0.3472,0.0098
乙脑,2009,四川省,350,15,0.4277,0.0183
乙脑,2009,全国,3913,172,0.2946,0.013
乙脑,2009,云南省,527,20,1.16,0.044
乙脑,2009,上海市,13,1,0.0688,0.0053
乙脑,2008,陕西省,41,1,0.1094,0.0027
乙脑,2008,重庆市,291,7,1.0334,0.0249
乙脑,2008,贵州省,320,24,0.8506,0.0638
乙脑,2008,西藏,2,1,0.0704,0.0352
乙脑,2008,福建省,24,3,0.067,0.0084
乙脑,2008,甘肃省,68,0,0.2598,0
乙脑,2008,湖南省,150,5,0.236,0.0079
乙脑,2008,湖北省,51,4,0.0895,0.007
乙脑,2008,海南省,23,0,0.2722,0
乙脑,2008,浙江省,64,2,0.1265,0.004
乙脑,2008,河南省,315,16,0.3365,0.0171
乙脑,2008,河北省,21,0,0.0302,0
乙脑,2008,江西省,48,4,0.1099,0.0092
乙脑,2008,江苏省,46,6,0.0603,0.0079
乙脑,2008,新疆,1,0,0.0048,0
乙脑,2008,建设兵团,1,0,0.0387,0
乙脑,2008,广东省,86,1,0.091,0.0011
乙脑,2008,广西省,134,5,0.281,0.0105
乙脑,2008,山西省,26,3,0.0766,0.0088
乙脑,2008,山东省,114,9,0.1217,0.0096
乙脑,2008,安徽省,223,5,0.3645,0.0082
乙脑,2008,天津市,2,1,0.0179,0.009
乙脑,2008,四川省,573,24,0.7051,0.0295
乙脑,2008,内蒙古,1,0,0.0042,0
乙脑,2008,全国,2975,142,0.2252,0.0107
乙脑,2008,云南省,338,20,0.7488,0.0443
乙脑,2008,上海市,13,1,0.07,0.0054
乙脑,2007,陕西省,115,2,0.3079,0.0054
乙脑,2007,重庆市,255,7,0.9081,0.0249
乙脑,2007,辽宁省,13,0,0.0304,0
乙脑,2007,贵州省,570,38,1.5171,0.1011
乙脑,2007,福建省,49,1,0.1377,0.0028
乙脑,2007,甘肃省,63,2,0.2417,0.0077
乙脑,2007,湖南省,201,14,0.3169,0.0221
乙脑,2007,湖北省,56,3,0.0984,0.0053
乙脑,2007,海南省,19,0,0.2273,0
乙脑,2007,浙江省,140,4,0.2811,0.008
乙脑,2007,河南省,365,17,0.3886,0.0181
乙脑,2007,河北省,37,1,0.0536,0.0014
乙脑,2007,江西省,134,9,0.3088,0.0207
乙脑,2007,江苏省,70,6,0.0927,0.0079
乙脑,2007,广东省,196,9,0.2107,0.0097
乙脑,2007,广西省,275,19,0.5828,0.0403
乙脑,2007,山西省,67,8,0.1985,0.0237
乙脑,2007,山东省,147,11,0.1579,0.0118
乙脑,2007,安徽省,175,4,0.2864,0.0065
乙脑,2007,天津市,1,0,0.0093,0
乙脑,2007,四川省,600,28,0.7345,0.0343
乙脑,2007,北京市,5,0,0.0316,0
乙脑,2007,内蒙古,4,1,0.0167,0.0042
乙脑,2007,全国,4330,227,0.3294,0.0173
乙脑,2007,云南省,759,40,1.6931,0.0892
乙脑,2007,上海市,14,3,0.0771,0.0165
乙脑,2006,黑龙江省,2,1,0.0052,0.0026
乙脑,2006,陕西省,504,27,1.3548,0.0726
乙脑,2006,重庆市,704,34,2.5161,0.1215
乙脑,2006,辽宁省,2,0,0.0047,0
乙脑,2006,贵州省,1519,82,4.0724,0.2198
乙脑,2006,西藏,1,0,0.0361,0
乙脑,2006,福建省,21,3,0.0594,0.0085
乙脑,2006,甘肃省,162,19,0.6245,0.0732
乙脑,2006,湖南省,353,13,0.558,0.0206
乙脑,2006,湖北省,143,10,0.2504,0.0175
乙脑,2006,海南省,8,1,0.0966,0.0121
乙脑,2006,浙江省,148,12,0.3022,0.0245
乙脑,2006,河南省,876,60,0.9339,0.064
乙脑,2006,河北省,74,10,0.108,0.0146
乙脑,2006,江西省,105,5,0.2436,0.0116
乙脑,2006,江苏省,83,5,0.111,0.0067
乙脑,2006,新疆,4,0,0.0199,0
乙脑,2006,广东省,92,7,0.1001,0.0076
乙脑,2006,广西省,131,4,0.2811,0.0086
乙脑,2006,山西省,209,39,0.623,0.1162
乙脑,2006,山东省,249,14,0.2692,0.0151
乙脑,2006,安徽省,348,16,0.5686,0.0261
乙脑,2006,宁夏,3,0,0.0503,0
乙脑,2006,天津市,4,1,0.0384,0.0096
乙脑,2006,四川省,1199,63,1.4601,0.0767
乙脑,2006,吉林省,2,0,0.0074,0
乙脑,2006,北京市,13,2,0.0845,0.013
乙脑,2006,内蒙古,5,0,0.021,0
乙脑,2006,全国,7643,463,0.5845,0.0354
乙脑,2006,云南省,656,35,1.4742,0.0787
乙脑,2006,上海市,23,0,0.1294,0
乙脑,2005,黑龙江省,1,0,0.0026,0
乙脑,2005,陕西省,196,3,0.529,0.0081
乙脑,2005,重庆市,456,18,1.6346,0.0645
乙脑,2005,贵州省,1037,44,2.8007,0.1188
乙脑,2005,福建省,35,3,0.0996,0.0085
乙脑,2005,甘肃省,43,3,0.1668,0.0116
乙脑,2005,湖南省,258,13,0.4099,0.0207
乙脑,2005,湖北省,120,9,0.2108,0.0158
乙脑,2005,海南省,5,1,0.0609,0.0122
乙脑,2005,浙江省,79,8,0.1621,0.0164
乙脑,2005,河南省,437,16,0.4683,0.0171
乙脑,2005,河北省,33,0,0.0485,0
乙脑,2005,江西省,63,5,0.1473,0.0117
乙脑,2005,江苏省,66,2,0.0885,0.0027
乙脑,2005,广东省,119,10,0.1303,0.011
乙脑,2005,广西省,300,22,0.649,0.0476
乙脑,2005,山西省,82,3,0.2459,0.009
乙脑,2005,山东省,163,4,0.1773,0.0044
乙脑,2005,安徽省,275,6,0.4521,0.0099
乙脑,2005,四川省,880,20,1.0747,0.0244
乙脑,2005,北京市,7,2,0.0456,0.013
乙脑,2005,内蒙古,3,0,0.0126,0
乙脑,2005,全国,5097,214,0.3921,0.0165
乙脑,2005,云南省,425,22,0.9627,0.0498
乙脑,2005,上海市,14,0,0.0788,0
乙脑,2004,黑龙江省,1,0,0.0027,0
乙脑,2004,陕西省,258,6,0.7053,0.0164
乙脑,2004,重庆市,387,12,1.2364,0.0383
乙脑,2004,辽宁省,6,0,0.0144,0
乙脑,2004,贵州省,1230,46,3.2174,0.1203
乙脑,2004,福建省,38,3,0.1057,0.0083
乙脑,2004,甘肃省,46,1,0.176,0.0038
乙脑,2004,湖南省,248,9,0.3713,0.0135
乙脑,2004,湖北省,169,3,0.2813,0.005
乙脑,2004,海南省,14,0,0.1719,0
乙脑,2004,浙江省,86,5,0.183,0.0106
乙脑,2004,河南省,391,10,0.4034,0.0103
乙脑,2004,河北省,60,2,0.0882,0.0029
乙脑,2004,江西省,156,9,0.3642,0.021
